"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_party","rsp_polscale","rsp_polside","rsp_polint","rsp_para_phone","exp_version","exp_post","exp_type","prs_n","prs_discuss","prs_friends","prs_gender","prs_language","prs_party","prs_polknow","prs_popularity","prs_religion","prs_shr_angle","prs_shr_party","prs_shr_theme","prs_post","prs_party_match","prs_shr_party_match","prs_party_like","prs_shr_party_like"
1009042,5,"30-59 yrs","Female","Lower or intermediate","Progress Party (FR)",7,"Right",4,"Used smart phone","Person-only",1,"Read",1,"Often","Close friends","Female","Writes good norwegian","Red Party (FL)","A lot of knowledge","Many shares posts","Islam",NA,NA,NA,1,"Preferes different parties",NA,2,NA
1000193,2,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",7,"Right",4,"Used smart phone","Person-only",1,"Share",1,NA,"Close friends","Male","Writes bad norwegian","Agrarian Party (C)","A lot of knowledge","Few shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,4,NA
1008815,7,"60 yrs and above","Male","Higher","Progress Party (FR)",10,"Right",5,"Did not use smart phone","Person-only",2,"Read",1,"Seldom or never","Met (through work or school)","Male","Writes bad norwegian",NA,"A little knowledge","Many shares posts","Islam",NA,NA,NA,0,NA,NA,NA,NA
1005655,3,"30-59 yrs","Female","Higher","Labour Party (CL)",5,"Left",4,"Used smart phone","Person-only",1,"Read",1,"Seldom or never","Met (through work or school)","Male",NA,"Labour Party (CL)","A lot of knowledge","Many shares posts","Christianity",NA,NA,NA,1,"Preferes the same party",NA,7,NA
1002740,5,"60 yrs and above","Male","Higher","Labour Party (CL)",5,"Left",5,"Did not use smart phone","Person-only",1,"Read",1,"Sometimes","Met (have common friends)","Male","Writes bad norwegian","Green Party (C)","A lot of knowledge","Many shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,5,NA
1005785,2,"30-59 yrs","Female","Higher","Labour Party (CL)",4,"Left",3,"Did not use smart phone","Person-only",1,"Share",1,"Seldom or never","Met (through work or school)","Male","Writes bad norwegian","Agrarian Party (C)","A lot of knowledge",NA,"None",NA,NA,NA,1,"Preferes different parties",NA,NA,NA
1008748,6,"60 yrs and above","Male","Higher",NA,7,"Right",5,"Did not use smart phone","Person-only",1,"Read",1,"Often","Met (through work or school)","Female","Writes good norwegian","Liberal Party (C)","A lot of knowledge",NA,"Christianity",NA,NA,NA,1,NA,NA,3,NA
1007399,4,"30-59 yrs","Female","Lower or intermediate",NA,NA,NA,1,"Did not use smart phone","Person-only",2,"Share",1,"Often","Met (have common friends)",NA,"Writes bad norwegian","Green Party (C)","A lot of knowledge","Few shares posts","Christianity",NA,NA,NA,0,NA,NA,3,NA
1009740,7,"60 yrs and above","Male","Higher","Labour Party (CL)",5,"Left",4,"Used smart phone","Person-only",1,"Share",1,"Sometimes","Met (through work or school)","Female","Writes good norwegian","Socialist Left Party (L)",NA,"Many shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,4,NA
1009081,4,"30-59 yrs","Female","Lower or intermediate","Conservative Party (CR)",9,"Right",4,"Did not use smart phone","Person-only",2,"Read",1,"Seldom or never","Close friends",NA,"Writes bad norwegian","Socialist Left Party (L)","A little knowledge","Few shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,2,NA
1000898,4,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",9,"Right",4,"Did not use smart phone","Person-only",1,"Read",1,NA,"Close friends","Female","Writes good norwegian","Christian Democrats (C)","A lot of knowledge","Many shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,5,NA
1006469,3,"30-59 yrs","Male","Lower or intermediate","Labour Party (CL)",4,"Left",2,"Did not use smart phone","Person-only",1,"Share",1,"Seldom or never","Close friends","Male","Writes good norwegian","Christian Democrats (C)",NA,"Many shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,3,NA
1009277,5,"60 yrs and above","Female","Lower or intermediate","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Person-only",2,"Read",1,"Sometimes",NA,"Male","Writes good norwegian","Christian Democrats (C)","A little knowledge","Many shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,1,NA
1000112,4,"30-59 yrs","Female","Higher","Red Party (FL)",3,"Left",4,"Did not use smart phone","Person-only",2,"Read",1,"Seldom or never","Met (have common friends)","Male","Writes bad norwegian","Christian Democrats (C)","A little knowledge",NA,"None",NA,NA,NA,0,"Preferes different parties",NA,5,NA
1006849,2,"30-59 yrs","Female","Higher","Conservative Party (CR)",7,"Right",2,"Used smart phone","Person-only",2,"Share",1,"Often","Met (through work or school)",NA,"Writes bad norwegian","Conservative Party (CR)","A little knowledge","Few shares posts","Christianity",NA,NA,NA,0,"Preferes the same party",NA,7,NA
1008022,6,"60 yrs and above","Female","Lower or intermediate",NA,5,"Left",3,"Did not use smart phone","Person-only",1,"Share",1,"Sometimes","Close friends","Female","Writes bad norwegian","Agrarian Party (C)",NA,"Many shares posts","Christianity",NA,NA,NA,1,NA,NA,6,NA
1001996,4,"30-59 yrs","Male","Higher","Labour Party (CL)",5,"Left",4,"Did not use smart phone","Person-only",2,"Share",1,"Often","Met (through work or school)","Female","Writes good norwegian","Conservative Party (CR)","A little knowledge","Few shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,4,NA
1002793,5,"60 yrs and above","Female","Lower or intermediate",NA,7,"Right",3,"Used smart phone","Person-only",1,"Share",1,"Seldom or never","Close friends",NA,"Writes good norwegian","Liberal Party (C)","A little knowledge","Many shares posts","Islam",NA,NA,NA,1,NA,NA,3,NA
1006269,3,"30-59 yrs","Female","Higher","Labour Party (CL)",5,"Left",5,"Used smart phone","Person-only",2,"Share",1,"Often","Met (through work or school)","Female","Writes bad norwegian",NA,"A lot of knowledge","Many shares posts","Islam",NA,NA,NA,0,NA,NA,NA,NA
1002679,3,"30-59 yrs","Male","Lower or intermediate","Agrarian Party (C)",4,"Left",3,"Did not use smart phone","Person-only",2,"Read",1,"Sometimes","Met (through work or school)","Female","Writes bad norwegian","Red Party (FL)","A lot of knowledge","Many shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,1,NA
1010430,5,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Person-only",2,"Share",1,"Seldom or never",NA,"Female","Writes bad norwegian","Progress Party (FR)","A little knowledge","Few shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,6,NA
1002187,7,"60 yrs and above","Male","Lower or intermediate","Progress Party (FR)",10,"Right",4,"Used smart phone","Person-only",2,"Share",1,"Often",NA,"Male","Writes good norwegian","Christian Democrats (C)","A little knowledge","Many shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,4,NA
1002954,2,"30-59 yrs","Male","Lower or intermediate","Christian Democratcs (C)",8,"Right",4,"Did not use smart phone","Person-only",1,"Read",1,"Sometimes","Close friends","Male","Writes bad norwegian","Liberal Party (C)","A lot of knowledge","Many shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,3,NA
1005813,3,"30-59 yrs","Female","Higher","Progress Party (FR)",10,"Right",4,"Did not use smart phone","Person-only",2,"Read",1,"Sometimes","Met (through work or school)","Male","Writes bad norwegian","Green Party (C)","A lot of knowledge",NA,"Christianity",NA,NA,NA,0,"Preferes different parties",NA,4,NA
1003784,5,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Person-only",1,"Read",1,"Seldom or never","Met (have common friends)","Female","Writes bad norwegian","Agrarian Party (C)","A little knowledge","Few shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,4,NA
1007334,6,"60 yrs and above","Male","Lower or intermediate","Progress Party (FR)",11,"Right",5,"Did not use smart phone","Person-only",2,"Share",1,"Sometimes","Met (through work or school)",NA,"Writes bad norwegian","Labour Party (CL)","A little knowledge","Many shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,1,NA
1007594,6,"60 yrs and above","Female","Higher","Labour Party (CL)",6,"Centre",3,"Used smart phone","Person-only",2,"Share",1,"Seldom or never",NA,"Male","Writes bad norwegian","Liberal Party (C)","A little knowledge","Few shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,4,NA
1005256,6,"60 yrs and above","Male","Higher","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Person-only",1,"Read",1,"Sometimes","Met (through work or school)","Male","Writes good norwegian",NA,"A lot of knowledge","Many shares posts","Christianity",NA,NA,NA,1,NA,NA,NA,NA
1001560,5,"60 yrs and above","Female","Higher","Socialist Left Party (L)",4,"Left",5,"Used smart phone","Person-only",1,"Share",1,"Seldom or never","Close friends","Female","Writes good norwegian","Red Party (FL)","A lot of knowledge","Few shares posts",NA,NA,NA,NA,1,"Preferes different parties",NA,5,NA
1009189,6,"60 yrs and above","Male","Lower or intermediate","Progress Party (FR)",11,"Right",4,"Did not use smart phone","Person-only",1,"Share",1,"Sometimes",NA,"Female","Writes good norwegian","Labour Party (CL)","A little knowledge","Many shares posts","Islam",NA,NA,NA,1,"Preferes different parties",NA,2,NA
1002653,5,"60 yrs and above","Female","Higher","Agrarian Party (C)",4,"Left",4,"Did not use smart phone","Person-only",2,"Share",1,"Sometimes","Close friends",NA,"Writes good norwegian","Liberal Party (C)","A little knowledge","Many shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,4,NA
1000967,6,"60 yrs and above","Male","Higher","Agrarian Party (C)",5,"Left",4,"Did not use smart phone","Person-only",2,"Read",1,"Sometimes","Met (have common friends)","Male","Writes good norwegian","Green Party (C)","A lot of knowledge","Many shares posts",NA,NA,NA,NA,0,"Preferes different parties",NA,1,NA
1005064,3,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Person-only",2,"Share",1,"Sometimes","Met (have common friends)",NA,"Writes good norwegian","Labour Party (CL)","A lot of knowledge","Many shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,1,NA
1003016,5,"60 yrs and above","Female","Lower or intermediate","Christian Democratcs (C)",8,"Right",4,"Used smart phone","Person-only",2,"Read",1,"Sometimes",NA,"Male","Writes bad norwegian","Liberal Party (C)","A little knowledge","Many shares posts","None",NA,NA,NA,0,"Preferes different parties",NA,3,NA
1005625,5,"60 yrs and above","Female","Lower or intermediate","Christian Democratcs (C)",6,"Centre",3,"Did not use smart phone","Person-only",1,"Read",1,NA,"Met (through work or school)","Male","Writes bad norwegian","Christian Democrats (C)","A little knowledge","Few shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,6,NA
1008965,1,"18-29 yrs","Male","Lower or intermediate","Liberal Party (C)",8,"Right",5,"Did not use smart phone","Person-only",1,"Share",1,"Sometimes","Met (through work or school)","Male","Writes good norwegian","Christian Democrats (C)","A little knowledge",NA,"None",NA,NA,NA,1,"Preferes different parties",NA,5,NA
1002822,6,"60 yrs and above","Female","Lower or intermediate","Conservative Party (CR)",7,"Right",3,"Did not use smart phone","Person-only",2,"Share",1,"Often",NA,"Female","Writes good norwegian","Red Party (FL)","A little knowledge","Few shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,2,NA
1002051,4,"30-59 yrs","Female","Lower or intermediate","Conservative Party (CR)",9,"Right",3,"Used smart phone","Person-only",1,"Share",1,"Often","Met (through work or school)","Male","Writes bad norwegian","Conservative Party (CR)","A little knowledge","Many shares posts","Christianity",NA,NA,NA,1,"Preferes the same party",NA,6,NA
1003007,4,"30-59 yrs","Male","Lower or intermediate","Progress Party (FR)",8,"Right",4,"Did not use smart phone","Person-only",2,"Share",1,"Often","Met (through work or school)","Male",NA,"Christian Democrats (C)","A lot of knowledge","Many shares posts","Christianity",NA,NA,NA,0,"Preferes different parties",NA,3,NA
1010481,6,"60 yrs and above","Female","Lower or intermediate","Labour Party (CL)",4,"Left",4,"Did not use smart phone","Person-only",1,"Share",1,"Seldom or never","Met (through work or school)","Female","Writes bad norwegian","Conservative Party (CR)","A lot of knowledge",NA,"Islam",NA,NA,NA,1,"Preferes different parties",NA,5,NA
1000783,2,"18-29 yrs","Male","Higher","Socialist Left Party (L)",3,"Left",4,"Did not use smart phone","Person-only",1,"Share",1,"Sometimes","Met (have common friends)","Female","Writes good norwegian","Red Party (FL)","A lot of knowledge","Few shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,5,NA
1000636,3,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",10,"Right",3,"Did not use smart phone","Person-only",1,"Read",1,"Sometimes","Met (through work or school)","Male","Writes bad norwegian","Agrarian Party (C)","A little knowledge",NA,"None",NA,NA,NA,1,"Preferes different parties",NA,3,NA
1002612,6,"60 yrs and above","Male","Higher","Progress Party (FR)",7,"Right",4,"Did not use smart phone","Person-only",1,"Read",1,"Often","Close friends",NA,"Writes good norwegian","Christian Democrats (C)","A lot of knowledge","Few shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,4,NA
1005510,5,"60 yrs and above","Male","Higher","Conservative Party (CR)",8,"Right",3,"Used smart phone","Person-only",1,"Share",1,"Often","Met (through work or school)","Female","Writes good norwegian","Socialist Left Party (L)","A little knowledge","Few shares posts","Islam",NA,NA,NA,1,"Preferes different parties",NA,1,NA
1004584,1,"18-29 yrs","Male",NA,"Labour Party (CL)",5,"Left",4,"Did not use smart phone","Person-only",1,"Share",1,"Seldom or never",NA,"Male","Writes good norwegian","Conservative Party (CR)","A lot of knowledge","Many shares posts","None",NA,NA,NA,1,"Preferes different parties",NA,4,NA
1003400,5,"60 yrs and above","Male","Higher","Labour Party (CL)",7,"Right",3,"Used smart phone","Person-only",1,"Read",1,"Sometimes","Met (have common friends)","Male","Writes bad norwegian","Labour Party (CL)","A lot of knowledge","Few shares posts","None",NA,NA,NA,1,"Preferes the same party",NA,5,NA
1003050,4,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",8,"Right",4,"Used smart phone","Person-only",1,"Share",1,"Sometimes","Met (have common friends)","Male",NA,"Agrarian Party (C)","A little knowledge","Many shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,3,NA
1002347,5,"60 yrs and above","Female","Higher",NA,5,"Left",4,"Did not use smart phone","Person-only",2,"Read",1,"Seldom or never","Met (through work or school)","Male","Writes bad norwegian","Socialist Left Party (L)","A little knowledge",NA,"Christianity",NA,NA,NA,0,NA,NA,5,NA
1000188,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Person-only",2,"Share",1,"Seldom or never","Met (have common friends)","Male","Writes bad norwegian",NA,"A little knowledge","Few shares posts","Christianity",NA,NA,NA,0,NA,NA,NA,NA
1003216,3,"30-59 yrs","Female","Higher",NA,5,"Left",4,"Used smart phone","Person-only",1,"Share",1,"Sometimes","Met (have common friends)",NA,"Writes good norwegian","Liberal Party (C)","A lot of knowledge","Few shares posts","None",NA,NA,NA,1,NA,NA,5,NA
1001171,6,"60 yrs and above","Female","Lower or intermediate","Progress Party (FR)",7,"Right",5,"Did not use smart phone","Person-only",2,"Share",1,"Seldom or never","Met (have common friends)","Male","Writes bad norwegian","Red Party (FL)",NA,"Many shares posts","Islam",NA,NA,NA,0,"Preferes different parties",NA,4,NA
1005890,4,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Person-only",1,"Share",1,"Often","Met (through work or school)",NA,"Writes bad norwegian","Labour Party (CL)","A little knowledge","Few shares posts","Christianity",NA,NA,NA,1,"Preferes different parties",NA,2,NA
1007301,2,"30-59 yrs","Female","Higher","Red Party (FL)",4,"Left",4,"Used smart phone","Person-only",2,"Share",1,"Sometimes","Met (have common friends)","Female","Writes good norwegian","Red Party (FL)","A lot of knowledge","Many shares posts","None",NA,NA,NA,0,"Preferes the same party",NA,6,NA
